date,NAME,CAPITAL,name_cn,地区国家,累计确诊,新增确诊
2020-01-20,CHINA,BEIJING,中国,中国,291,77
2020-01-20,JAPAN,TOKYO,日本,日本,1,0
2020-01-20,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,1,0
2020-01-20,THAILAND,BANGKOK,泰国,泰国,2,0
2020-01-21,CHINA,BEIJING,中国,中国,440,149
2020-01-21,JAPAN,TOKYO,日本,日本,1,0
2020-01-21,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,1,0
2020-01-21,THAILAND,BANGKOK,泰国,泰国,2,0
2020-01-22,CHINA,BEIJING,中国,中国,571,131
2020-01-22,JAPAN,TOKYO,日本,日本,1,0
2020-01-22,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,1,0
2020-01-22,THAILAND,BANGKOK,泰国,泰国,2,0
2020-01-23,CHINA,BEIJING,中国,中国,830,259
2020-01-23,JAPAN,TOKYO,日本,日本,1,0
2020-01-23,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,1,0
2020-01-23,THAILAND,BANGKOK,泰国,泰国,4,2
2020-01-23,UNITED STATES,WASHINGTON,美国,美国,1,0
2020-01-24,CHINA,BEIJING,中国,中国,1287,444
2020-01-24,JAPAN,TOKYO,日本,日本,1,0
2020-01-24,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,2,1
2020-01-24,THAILAND,BANGKOK,泰国,泰国,4,0
2020-01-24,UNITED STATES,WASHINGTON,美国,美国,1,0
2020-01-24,VIETNAM,HA NOI,越南,越南,2,2
2020-01-24,Singapore,,新加坡,新加坡,1,1
2020-01-25,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,3,3
2020-01-25,CHINA,BEIJING,中国,中国,1975,688
2020-01-25,FRANCE,PARIS,法国,法国,3,3
2020-01-25,JAPAN,TOKYO,日本,日本,3,2
2020-01-25,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,2,0
2020-01-25,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,1
2020-01-25,THAILAND,BANGKOK,泰国,泰国,4,0
2020-01-25,UNITED STATES,WASHINGTON,美国,美国,2,1
2020-01-25,VIETNAM,HA NOI,越南,越南,2,0
2020-01-25,Singapore,,新加坡,新加坡,3,2
2020-01-26,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,4,1
2020-01-26,CHINA,BEIJING,中国,中国,2744,769
2020-01-26,FRANCE,PARIS,法国,法国,3,0
2020-01-26,JAPAN,TOKYO,日本,日本,3,0
2020-01-26,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,2,0
2020-01-26,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,3,3
2020-01-26,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-26,THAILAND,BANGKOK,泰国,泰国,5,1
2020-01-26,UNITED STATES,WASHINGTON,美国,美国,2,0
2020-01-26,VIETNAM,HA NOI,越南,越南,2,0
2020-01-26,Singapore,,新加坡,新加坡,4,1
2020-01-27,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,4,0
2020-01-27,CANADA,OTTAWA,加拿大,加拿大,1,1
2020-01-27,CHINA,BEIJING,中国,中国,4533,1769
2020-01-27,FRANCE,PARIS,法国,法国,3,0
2020-01-27,JAPAN,TOKYO,日本,日本,4,1
2020-01-27,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,4,2
2020-01-27,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,4,1
2020-01-27,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-27,THAILAND,BANGKOK,泰国,泰国,5,0
2020-01-27,UNITED STATES,WASHINGTON,美国,美国,5,3
2020-01-27,VIETNAM,HA NOI,越南,越南,2,0
2020-01-27,Singapore,,新加坡,新加坡,4,0
2020-01-28,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,5,1
2020-01-28,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,1
2020-01-28,CANADA,OTTAWA,加拿大,加拿大,2,1
2020-01-28,CHINA,BEIJING,中国,中国,5597,1462
2020-01-28,FRANCE,PARIS,法国,法国,3,0
2020-01-28,GERMANY,BERLIN,德国,德国,1,1
2020-01-28,JAPAN,TOKYO,日本,日本,6,2
2020-01-28,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,4,0
2020-01-28,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,4,0
2020-01-28,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-28,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,1
2020-01-28,THAILAND,BANGKOK,泰国,泰国,14,9
2020-01-28,UNITED STATES,WASHINGTON,美国,美国,5,0
2020-01-28,VIETNAM,HA NOI,越南,越南,2,0
2020-01-28,Singapore,,新加坡,新加坡,7,3
2020-01-29,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,7,2
2020-01-29,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-01-29,CANADA,OTTAWA,加拿大,加拿大,3,1
2020-01-29,CHINA,BEIJING,中国,中国,7736,1739
2020-01-29,FRANCE,PARIS,法国,法国,4,1
2020-01-29,GERMANY,BERLIN,德国,德国,4,3
2020-01-29,JAPAN,TOKYO,日本,日本,7,1
2020-01-29,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,4,0
2020-01-29,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,4,0
2020-01-29,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-29,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-01-29,THAILAND,BANGKOK,泰国,泰国,14,0
2020-01-29,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,4,4
2020-01-29,UNITED STATES,WASHINGTON,美国,美国,5,0
2020-01-29,VIETNAM,HA NOI,越南,越南,2,0
2020-01-29,Singapore,,新加坡,新加坡,7,0
2020-01-30,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,7,0
2020-01-30,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-01-30,CANADA,OTTAWA,加拿大,加拿大,3,0
2020-01-30,CHINA,BEIJING,中国,中国,9720,1985
2020-01-30,FINLAND,HELSINKI,芬兰,芬兰,1,1
2020-01-30,FRANCE,PARIS,法国,法国,5,1
2020-01-30,GERMANY,BERLIN,德国,德国,4,0
2020-01-30,INDIA,NEW DELHI,印度,印度,1,1
2020-01-30,JAPAN,TOKYO,日本,日本,11,4
2020-01-30,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,4,0
2020-01-30,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,7,3
2020-01-30,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-30,PHILIPPINES,MANILA,菲律宾,菲律宾,1,1
2020-01-30,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-01-30,THAILAND,BANGKOK,泰国,泰国,14,0
2020-01-30,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,4,0
2020-01-30,UNITED STATES,WASHINGTON,美国,美国,5,0
2020-01-30,VIETNAM,HA NOI,越南,越南,2,0
2020-01-30,Singapore,,新加坡,新加坡,10,3
2020-01-31,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,9,2
2020-01-31,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-01-31,CANADA,OTTAWA,加拿大,加拿大,3,0
2020-01-31,CHINA,BEIJING,中国,中国,11821,2104
2020-01-31,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-01-31,FRANCE,PARIS,法国,法国,6,1
2020-01-31,GERMANY,BERLIN,德国,德国,5,1
2020-01-31,INDIA,NEW DELHI,印度,印度,1,0
2020-01-31,ITALY,ROME,意大利,意大利,2,2
2020-01-31,JAPAN,TOKYO,日本,日本,14,3
2020-01-31,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,11,7
2020-01-31,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,8,1
2020-01-31,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-01-31,PHILIPPINES,MANILA,菲律宾,菲律宾,1,0
2020-01-31,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-01-31,THAILAND,BANGKOK,泰国,泰国,14,0
2020-01-31,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,4,0
2020-01-31,UNITED STATES,WASHINGTON,美国,美国,6,1
2020-01-31,VIETNAM,HA NOI,越南,越南,5,3
2020-01-31,Singapore,,新加坡,新加坡,13,3
2020-02-01,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,12,3
2020-02-01,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-01,CANADA,OTTAWA,加拿大,加拿大,4,1
2020-02-01,CHINA,BEIJING,中国,中国,14411,2591
2020-02-01,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-01,FRANCE,PARIS,法国,法国,6,0
2020-02-01,GERMANY,BERLIN,德国,德国,7,2
2020-02-01,INDIA,NEW DELHI,印度,印度,1,0
2020-02-01,ITALY,ROME,意大利,意大利,2,0
2020-02-01,JAPAN,TOKYO,日本,日本,17,3
2020-02-01,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,12,1
2020-02-01,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,8,0
2020-02-01,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-01,PHILIPPINES,MANILA,菲律宾,菲律宾,1,0
2020-02-01,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,2
2020-02-01,SPAIN,MADRID,西班牙,西班牙,1,1
2020-02-01,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-01,SWEDEN,STOCKHOLM,瑞典,瑞典,1,1
2020-02-01,THAILAND,BANGKOK,泰国,泰国,19,5
2020-02-01,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,4,0
2020-02-01,UNITED KINGDOM,LONDON,英国,英国,2,2
2020-02-01,UNITED STATES,WASHINGTON,美国,美国,7,1
2020-02-01,VIETNAM,HA NOI,越南,越南,6,1
2020-02-01,Singapore,,新加坡,新加坡,16,3
2020-02-02,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,12,0
2020-02-02,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-02,CANADA,OTTAWA,加拿大,加拿大,4,0
2020-02-02,CHINA,BEIJING,中国,中国,17238,2831
2020-02-02,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-02,FRANCE,PARIS,法国,法国,6,0
2020-02-02,GERMANY,BERLIN,德国,德国,8,1
2020-02-02,INDIA,NEW DELHI,印度,印度,2,1
2020-02-02,ITALY,ROME,意大利,意大利,2,0
2020-02-02,JAPAN,TOKYO,日本,日本,20,3
2020-02-02,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,15,3
2020-02-02,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,8,0
2020-02-02,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-02,PHILIPPINES,MANILA,菲律宾,菲律宾,2,1
2020-02-02,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-02,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-02,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-02,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-02,THAILAND,BANGKOK,泰国,泰国,19,0
2020-02-02,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,1
2020-02-02,UNITED KINGDOM,LONDON,英国,英国,2,0
2020-02-02,UNITED STATES,WASHINGTON,美国,美国,8,1
2020-02-02,VIETNAM,HA NOI,越南,越南,7,1
2020-02-02,Singapore,,新加坡,新加坡,18,2
2020-02-03,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,12,0
2020-02-03,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-03,CANADA,OTTAWA,加拿大,加拿大,4,0
2020-02-03,CHINA,BEIJING,中国,中国,20471,3235
2020-02-03,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-03,FRANCE,PARIS,法国,法国,6,0
2020-02-03,GERMANY,BERLIN,德国,德国,10,2
2020-02-03,INDIA,NEW DELHI,印度,印度,3,1
2020-02-03,ITALY,ROME,意大利,意大利,2,0
2020-02-03,JAPAN,TOKYO,日本,日本,20,0
2020-02-03,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,15,0
2020-02-03,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,8,0
2020-02-03,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-03,PHILIPPINES,MANILA,菲律宾,菲律宾,2,0
2020-02-03,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-03,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-03,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-03,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-03,THAILAND,BANGKOK,泰国,泰国,19,0
2020-02-03,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,0
2020-02-03,UNITED KINGDOM,LONDON,英国,英国,2,0
2020-02-03,UNITED STATES,WASHINGTON,美国,美国,11,3
2020-02-03,VIETNAM,HA NOI,越南,越南,8,1
2020-02-03,Singapore,,新加坡,新加坡,18,0
2020-02-04,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,12,0
2020-02-04,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-04,CANADA,OTTAWA,加拿大,加拿大,4,0
2020-02-04,CHINA,BEIJING,中国,中国,24363,3893
2020-02-04,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-04,FRANCE,PARIS,法国,法国,6,0
2020-02-04,GERMANY,BERLIN,德国,德国,12,2
2020-02-04,INDIA,NEW DELHI,印度,印度,3,0
2020-02-04,ITALY,ROME,意大利,意大利,2,0
2020-02-04,JAPAN,TOKYO,日本,日本,20,0
2020-02-04,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,16,1
2020-02-04,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,10,2
2020-02-04,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-04,PHILIPPINES,MANILA,菲律宾,菲律宾,2,0
2020-02-04,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-04,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-04,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-04,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-04,THAILAND,BANGKOK,泰国,泰国,19,0
2020-02-04,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,0
2020-02-04,UNITED KINGDOM,LONDON,英国,英国,2,0
2020-02-04,UNITED STATES,WASHINGTON,美国,美国,11,0
2020-02-04,VIETNAM,HA NOI,越南,越南,9,1
2020-02-04,Singapore,,新加坡,新加坡,18,0
2020-02-05,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,13,1
2020-02-05,BELGIUM,BRUSSELS,比利时,比利时,1,1
2020-02-05,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-05,CANADA,OTTAWA,加拿大,加拿大,5,1
2020-02-05,CHINA,BEIJING,中国,中国,28060,3697
2020-02-05,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-05,FRANCE,PARIS,法国,法国,6,0
2020-02-05,GERMANY,BERLIN,德国,德国,12,0
2020-02-05,INDIA,NEW DELHI,印度,印度,3,0
2020-02-05,ITALY,ROME,意大利,意大利,2,0
2020-02-05,JAPAN,TOKYO,日本,日本,23,3
2020-02-05,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,18,2
2020-02-05,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,10,0
2020-02-05,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-05,PHILIPPINES,MANILA,菲律宾,菲律宾,3,1
2020-02-05,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-05,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-05,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-05,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-05,THAILAND,BANGKOK,泰国,泰国,25,6
2020-02-05,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,0
2020-02-05,UNITED KINGDOM,LONDON,英国,英国,2,0
2020-02-05,UNITED STATES,WASHINGTON,美国,美国,11,0
2020-02-05,VIETNAM,HA NOI,越南,越南,10,1
2020-02-05,Singapore,,新加坡,新加坡,24,6
2020-02-05,,,其他,其他,10,10
2020-02-06,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,14,1
2020-02-06,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-06,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-06,CANADA,OTTAWA,加拿大,加拿大,5,0
2020-02-06,CHINA,BEIJING,中国,中国,31211,3151
2020-02-06,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-06,FRANCE,PARIS,法国,法国,6,0
2020-02-06,GERMANY,BERLIN,德国,德国,12,0
2020-02-06,INDIA,NEW DELHI,印度,印度,3,0
2020-02-06,ITALY,ROME,意大利,意大利,2,0
2020-02-06,JAPAN,TOKYO,日本,日本,25,2
2020-02-06,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,23,5
2020-02-06,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,12,2
2020-02-06,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-06,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-06,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-06,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-06,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-06,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-06,THAILAND,BANGKOK,泰国,泰国,25,0
2020-02-06,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,0
2020-02-06,UNITED KINGDOM,LONDON,英国,英国,2,0
2020-02-06,UNITED STATES,WASHINGTON,美国,美国,12,1
2020-02-06,VIETNAM,HA NOI,越南,越南,10,0
2020-02-06,Singapore,,新加坡,新加坡,28,4
2020-02-06,,,其他,其他,20,10
2020-02-07,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,1
2020-02-07,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-07,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-07,CANADA,OTTAWA,加拿大,加拿大,7,2
2020-02-07,CHINA,BEIJING,中国,中国,34598,3401
2020-02-07,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-07,FRANCE,PARIS,法国,法国,6,0
2020-02-07,GERMANY,BERLIN,德国,德国,13,1
2020-02-07,INDIA,NEW DELHI,印度,印度,3,0
2020-02-07,ITALY,ROME,意大利,意大利,3,1
2020-02-07,JAPAN,TOKYO,日本,日本,25,0
2020-02-07,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,24,1
2020-02-07,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,14,2
2020-02-07,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-07,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-07,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-07,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-07,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-07,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-07,THAILAND,BANGKOK,泰国,泰国,25,0
2020-02-07,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,5,0
2020-02-07,UNITED KINGDOM,LONDON,英国,英国,3,1
2020-02-07,UNITED STATES,WASHINGTON,美国,美国,12,0
2020-02-07,VIETNAM,HA NOI,越南,越南,12,2
2020-02-07,Singapore,,新加坡,新加坡,30,2
2020-02-07,,,其他,其他,61,41
2020-02-08,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-08,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-08,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-08,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-08,CHINA,BEIJING,中国,中国,37251,2657
2020-02-08,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-08,FRANCE,PARIS,法国,法国,6,0
2020-02-08,GERMANY,BERLIN,德国,德国,14,1
2020-02-08,INDIA,NEW DELHI,印度,印度,3,0
2020-02-08,ITALY,ROME,意大利,意大利,3,0
2020-02-08,JAPAN,TOKYO,日本,日本,25,0
2020-02-08,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,24,0
2020-02-08,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,15,1
2020-02-08,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-08,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-08,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-08,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-08,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-08,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-08,THAILAND,BANGKOK,泰国,泰国,32,7
2020-02-08,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,7,2
2020-02-08,UNITED KINGDOM,LONDON,英国,英国,3,0
2020-02-08,UNITED STATES,WASHINGTON,美国,美国,12,0
2020-02-08,VIETNAM,HA NOI,越南,越南,13,1
2020-02-08,Singapore,,新加坡,新加坡,33,3
2020-02-08,,,其他,其他,64,3
2020-02-09,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-09,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-09,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-09,CANADA,OTTAWA,加拿大,加拿大,7,0
