date,NAME,CAPITAL,name_cn,地区国家,累计确诊,新增确诊
2020-02-09,CHINA,BEIJING,中国,中国,40235,3073
2020-02-09,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-09,FRANCE,PARIS,法国,法国,11,5
2020-02-09,GERMANY,BERLIN,德国,德国,14,0
2020-02-09,INDIA,NEW DELHI,印度,印度,3,0
2020-02-09,ITALY,ROME,意大利,意大利,3,0
2020-02-09,JAPAN,TOKYO,日本,日本,26,1
2020-02-09,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,27,3
2020-02-09,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,17,2
2020-02-09,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-09,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-09,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-09,SPAIN,MADRID,西班牙,西班牙,1,0
2020-02-09,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-09,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-09,THAILAND,BANGKOK,泰国,泰国,32,0
2020-02-09,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,7,0
2020-02-09,UNITED KINGDOM,LONDON,英国,英国,3,0
2020-02-09,UNITED STATES,WASHINGTON,美国,美国,12,0
2020-02-09,VIETNAM,HA NOI,越南,越南,14,1
2020-02-09,Singapore,,新加坡,新加坡,40,7
2020-02-09,,,其他,其他,64,0
2020-02-10,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-10,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-10,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-10,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-10,CHINA,BEIJING,中国,中国,42708,2484
2020-02-10,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-10,FRANCE,PARIS,法国,法国,11,0
2020-02-10,GERMANY,BERLIN,德国,德国,14,0
2020-02-10,INDIA,NEW DELHI,印度,印度,3,0
2020-02-10,ITALY,ROME,意大利,意大利,3,0
2020-02-10,JAPAN,TOKYO,日本,日本,26,0
2020-02-10,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,27,0
2020-02-10,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,18,1
2020-02-10,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-10,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-10,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-10,SPAIN,MADRID,西班牙,西班牙,2,1
2020-02-10,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-10,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-10,THAILAND,BANGKOK,泰国,泰国,32,0
2020-02-10,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,7,0
2020-02-10,UNITED KINGDOM,LONDON,英国,英国,4,1
2020-02-10,UNITED STATES,WASHINGTON,美国,美国,12,0
2020-02-10,VIETNAM,HA NOI,越南,越南,14,0
2020-02-10,Singapore,,新加坡,新加坡,43,3
2020-02-10,,,其他,其他,70,6
2020-02-11,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-11,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-11,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-11,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-11,CHINA,BEIJING,中国,中国,44730,2022
2020-02-11,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-11,FRANCE,PARIS,法国,法国,11,0
2020-02-11,GERMANY,BERLIN,德国,德国,14,0
2020-02-11,INDIA,NEW DELHI,印度,印度,3,0
2020-02-11,ITALY,ROME,意大利,意大利,3,0
2020-02-11,JAPAN,TOKYO,日本,日本,26,0
2020-02-11,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,28,1
2020-02-11,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,18,0
2020-02-11,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-11,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-11,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-11,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-11,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-11,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-11,THAILAND,BANGKOK,泰国,泰国,33,1
2020-02-11,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,1
2020-02-11,UNITED KINGDOM,LONDON,英国,英国,8,4
2020-02-11,UNITED STATES,WASHINGTON,美国,美国,13,1
2020-02-11,VIETNAM,HA NOI,越南,越南,15,1
2020-02-11,Singapore,,新加坡,新加坡,45,2
2020-02-11,,,其他,其他,135,65
2020-02-12,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-12,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-12,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-12,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-12,CHINA,BEIJING,中国,中国,59882,15153
2020-02-12,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-12,FRANCE,PARIS,法国,法国,11,0
2020-02-12,GERMANY,BERLIN,德国,德国,16,2
2020-02-12,INDIA,NEW DELHI,印度,印度,3,0
2020-02-12,ITALY,ROME,意大利,意大利,3,0
2020-02-12,JAPAN,TOKYO,日本,日本,28,2
2020-02-12,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,28,0
2020-02-12,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,18,0
2020-02-12,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-12,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-12,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-12,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-12,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-12,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-12,THAILAND,BANGKOK,泰国,泰国,33,0
2020-02-12,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,0
2020-02-12,UNITED KINGDOM,LONDON,英国,英国,8,0
2020-02-12,UNITED STATES,WASHINGTON,美国,美国,13,0
2020-02-12,VIETNAM,HA NOI,越南,越南,15,0
2020-02-12,Singapore,,新加坡,新加坡,47,2
2020-02-12,,,其他,其他,175,40
2020-02-13,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-13,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-13,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-13,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-13,CHINA,BEIJING,中国,中国,63932,5093
2020-02-13,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-13,FRANCE,PARIS,法国,法国,11,0
2020-02-13,GERMANY,BERLIN,德国,德国,16,0
2020-02-13,INDIA,NEW DELHI,印度,印度,3,0
2020-02-13,ITALY,ROME,意大利,意大利,3,0
2020-02-13,JAPAN,TOKYO,日本,日本,29,0
2020-02-13,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,28,0
2020-02-13,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,18,0
2020-02-13,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-13,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-13,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-13,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-13,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-13,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-13,THAILAND,BANGKOK,泰国,泰国,33,0
2020-02-13,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,0
2020-02-13,UNITED KINGDOM,LONDON,英国,英国,9,1
2020-02-13,UNITED STATES,WASHINGTON,美国,美国,14,1
2020-02-13,VIETNAM,HA NOI,越南,越南,16,1
2020-02-13,Singapore,,新加坡,新加坡,50,3
2020-02-13,,,其他,其他,174,0
2020-02-14,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-14,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-14,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-14,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-14,CHINA,BEIJING,中国,中国,66576,2644
2020-02-14,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-14,FRANCE,PARIS,法国,法国,11,0
2020-02-14,GERMANY,BERLIN,德国,德国,16,0
2020-02-14,INDIA,NEW DELHI,印度,印度,3,0
2020-02-14,ITALY,ROME,意大利,意大利,3,0
2020-02-14,JAPAN,TOKYO,日本,日本,33,4
2020-02-14,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,28,0
2020-02-14,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,19,1
2020-02-14,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-14,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-14,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-14,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-14,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-14,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-14,THAILAND,BANGKOK,泰国,泰国,33,0
2020-02-14,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,0
2020-02-14,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-14,UNITED STATES,WASHINGTON,美国,美国,15,1
2020-02-14,VIETNAM,HA NOI,越南,越南,16,0
2020-02-14,Singapore,,新加坡,新加坡,58,8
2020-02-14,,,其他,其他,218,44
2020-02-15,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-15,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-15,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-15,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-15,CHINA,BEIJING,中国,中国,68584,2009
2020-02-15,EGYPT,CAIRO,埃及,埃及,1,1
2020-02-15,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-15,FRANCE,PARIS,法国,法国,11,0
2020-02-15,GERMANY,BERLIN,德国,德国,16,0
2020-02-15,INDIA,NEW DELHI,印度,印度,3,0
2020-02-15,ITALY,ROME,意大利,意大利,3,0
2020-02-15,JAPAN,TOKYO,日本,日本,41,8
2020-02-15,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,28,0
2020-02-15,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,21,2
2020-02-15,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-15,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-15,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-15,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-15,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-15,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-15,THAILAND,BANGKOK,泰国,泰国,34,1
2020-02-15,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,0
2020-02-15,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-15,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-15,VIETNAM,HA NOI,越南,越南,16,0
2020-02-15,Singapore,,新加坡,新加坡,67,9
2020-02-15,,,其他,其他,218,0
2020-02-16,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-16,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-16,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-16,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-16,CHINA,BEIJING,中国,中国,70635,2051
2020-02-16,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-16,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-16,FRANCE,PARIS,法国,法国,12,1
2020-02-16,GERMANY,BERLIN,德国,德国,16,0
2020-02-16,INDIA,NEW DELHI,印度,印度,3,0
2020-02-16,ITALY,ROME,意大利,意大利,3,0
2020-02-16,JAPAN,TOKYO,日本,日本,53,12
2020-02-16,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,29,1
2020-02-16,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,1
2020-02-16,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-16,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-16,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-16,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-16,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-16,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-16,THAILAND,BANGKOK,泰国,泰国,34,0
2020-02-16,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,8,0
2020-02-16,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-16,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-16,VIETNAM,HA NOI,越南,越南,16,0
2020-02-16,Singapore,,新加坡,新加坡,72,5
2020-02-16,,,其他,其他,355,137
2020-02-17,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-17,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-17,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-17,CANADA,OTTAWA,加拿大,加拿大,7,0
2020-02-17,CHINA,BEIJING,中国,中国,72528,1891
2020-02-17,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-17,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-17,FRANCE,PARIS,法国,法国,12,0
2020-02-17,GERMANY,BERLIN,德国,德国,16,0
2020-02-17,INDIA,NEW DELHI,印度,印度,3,0
2020-02-17,ITALY,ROME,意大利,意大利,3,0
2020-02-17,JAPAN,TOKYO,日本,日本,59,6
2020-02-17,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,30,1
2020-02-17,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,0
2020-02-17,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-17,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-17,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-17,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-17,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-17,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-17,THAILAND,BANGKOK,泰国,泰国,35,1
2020-02-17,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,9,1
2020-02-17,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-17,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-17,VIETNAM,HA NOI,越南,越南,16,0
2020-02-17,Singapore,,新加坡,新加坡,75,3
2020-02-17,,,其他,其他,454,99
2020-02-18,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-18,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-18,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-18,CANADA,OTTAWA,加拿大,加拿大,8,1
2020-02-18,CHINA,BEIJING,中国,中国,74279,1751
2020-02-18,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-18,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-18,FRANCE,PARIS,法国,法国,12,0
2020-02-18,GERMANY,BERLIN,德国,德国,16,0
2020-02-18,INDIA,NEW DELHI,印度,印度,3,0
2020-02-18,ITALY,ROME,意大利,意大利,3,0
2020-02-18,JAPAN,TOKYO,日本,日本,65,6
2020-02-18,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,31,1
2020-02-18,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,0
2020-02-18,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-18,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-18,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-18,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-18,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-18,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-18,THAILAND,BANGKOK,泰国,泰国,35,0
2020-02-18,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,9,0
2020-02-18,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-18,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-18,VIETNAM,HA NOI,越南,越南,16,0
2020-02-18,Singapore,,新加坡,新加坡,77,2
2020-02-18,,,其他,其他,454,0
2020-02-19,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-19,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-19,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-19,CANADA,OTTAWA,加拿大,加拿大,8,0
2020-02-19,CHINA,BEIJING,中国,中国,75101,825
2020-02-19,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-19,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-19,FRANCE,PARIS,法国,法国,12,0
2020-02-19,GERMANY,BERLIN,德国,德国,16,0
2020-02-19,INDIA,NEW DELHI,印度,印度,3,0
2020-02-19,ITALY,ROME,意大利,意大利,3,0
2020-02-19,JAPAN,TOKYO,日本,日本,73,8
2020-02-19,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,51,20
2020-02-19,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,0
2020-02-19,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-19,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-19,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-19,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-19,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-19,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-19,THAILAND,BANGKOK,泰国,泰国,35,0
2020-02-19,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,9,0
2020-02-19,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-19,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-19,VIETNAM,HA NOI,越南,越南,16,0
2020-02-19,Singapore,,新加坡,新加坡,81,4
2020-02-19,,,其他,其他,542,88
2020-02-20,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,15,0
2020-02-20,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-20,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-20,CANADA,OTTAWA,加拿大,加拿大,8,0
2020-02-20,CHINA,BEIJING,中国,中国,75993,892
2020-02-20,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-20,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-20,FRANCE,PARIS,法国,法国,12,0
2020-02-20,GERMANY,BERLIN,德国,德国,16,0
2020-02-20,INDIA,NEW DELHI,印度,印度,3,0
2020-02-20,IRAN,TEHRAN,伊朗,伊朗,2,2
2020-02-20,ITALY,ROME,意大利,意大利,3,0
2020-02-20,JAPAN,TOKYO,日本,日本,85,12
2020-02-20,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,104,53
2020-02-20,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,0
2020-02-20,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-20,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-20,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-20,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-20,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
2020-02-20,SWEDEN,STOCKHOLM,瑞典,瑞典,1,0
2020-02-20,THAILAND,BANGKOK,泰国,泰国,35,0
2020-02-20,UNITED ARAB EMIRATES,ABU DHABI,阿联酋,阿联酋,9,0
2020-02-20,UNITED KINGDOM,LONDON,英国,英国,9,0
2020-02-20,UNITED STATES,WASHINGTON,美国,美国,15,0
2020-02-20,VIETNAM,HA NOI,越南,越南,16,0
2020-02-20,Singapore,,新加坡,新加坡,84,3
2020-02-20,,,其他,其他,621,79
2020-02-21,AUSTRALIA,CANBERRA,澳大利亚,澳大利亚,17,2
2020-02-21,BELGIUM,BRUSSELS,比利时,比利时,1,0
2020-02-21,CAMBODIA,PHNOM PENH,柬埔寨,柬埔寨,1,0
2020-02-21,CANADA,OTTAWA,加拿大,加拿大,8,0
2020-02-21,CHINA,BEIJING,中国,中国,76392,399
2020-02-21,EGYPT,CAIRO,埃及,埃及,1,0
2020-02-21,FINLAND,HELSINKI,芬兰,芬兰,1,0
2020-02-21,FRANCE,PARIS,法国,法国,12,0
2020-02-21,GERMANY,BERLIN,德国,德国,16,0
2020-02-21,INDIA,NEW DELHI,印度,印度,3,0
2020-02-21,IRAN,TEHRAN,伊朗,伊朗,5,3
2020-02-21,ITALY,ROME,意大利,意大利,3,0
2020-02-21,JAPAN,TOKYO,日本,日本,93,8
2020-02-21,"KOREA, REPUBLIC OF",SEOUL,韩国,韩国,204,100
2020-02-21,MALAYSIA,KUALA LUMPUR,马来西亚,马来西亚,22,0
2020-02-21,NEPAL,KATHMANDU,尼泊尔,尼泊尔,1,0
2020-02-21,PHILIPPINES,MANILA,菲律宾,菲律宾,3,0
2020-02-21,RUSSIAN FEDERATION,MOSCOW,俄罗斯,俄罗斯,2,0
2020-02-21,SPAIN,MADRID,西班牙,西班牙,2,0
2020-02-21,SRI LANKA,COLOMBO,斯里兰卡,斯里兰卡,1,0
